record_id,employee_id,year,department,role,gender,age,years_at_company,salary_base_pln,bonus_pct,total_comp_pln,location,employment_type,performance_band,manager_flag,outlier_flag
1107-2025,1107,2025,Engineering,Architect,male,38,1,276397.09,0.1143,308000.5,Gdansk,full_time,high,1,0
1108-2016,1108,2016,Sales,Sales Operations Analyst,male,28,1,97755.0,0.1332,110771.19,Wroclaw,full_time,medium,0,0
1108-2017,1108,2017,Sales,Sales Operations Analyst,male,29,2,105227.24,0.1076,116554.03,Wroclaw,full_time,medium,0,0
1108-2018,1108,2018,Sales,Sales Operations Analyst,male,30,3,109994.76,0.1615,127756.71,Wroclaw,full_time,medium,0,0
1108-2019,1108,2019,Sales,Sales Operations Analyst,male,31,4,117172.9,0.1341,132885.24,Wroclaw,full_time,medium,0,0
1108-2020,1108,2020,Sales,Sales Operations Analyst,male,32,5,120037.27,0.1922,143111.27,Wroclaw,full_time,medium,0,0
1108-2021,1108,2021,Sales,Sales Operations Analyst,male,33,6,118139.45,0.2173,143813.27,Wroclaw,full_time,medium,0,0
1108-2022,1108,2022,Sales,Sales Operations Analyst,male,34,7,125959.34,0.0865,136858.64,Wroclaw,full_time,medium,0,0
1108-2023,1108,2023,Sales,Sales Operations Analyst,male,35,8,135375.44,0.0632,143937.92,Wroclaw,full_time,medium,0,0
1108-2024,1108,2024,Sales,Sales Operations Analyst,male,36,9,144544.77,0.082,156392.11,Wroclaw,full_time,medium,0,0
1108-2025,1108,2025,Sales,Sales Operations Analyst,male,37,10,161769.39,0.0486,169626.26,Wroclaw,full_time,medium,0,0
1109-2023,1109,2023,Marketing,Marketing Analyst,male,31,0,107675.63,0.0391,111883.97,Wroclaw,full_time,medium,0,0
1109-2024,1109,2024,Marketing,Marketing Analyst,male,32,1,102032.37,0.0432,106435.1,Wroclaw,full_time,medium,0,0
1109-2025,1109,2025,Marketing,Marketing Analyst,male,33,2,134432.4,0.0852,145884.18,Wroclaw,full_time,medium,0,0
1110-2021,1110,2021,Customer Success,Implementation Consultant,female,55,0,105389.64,0.0612,111834.36,Warsaw,full_time,high,0,0
1110-2022,1110,2022,Customer Success,Implementation Consultant,female,56,1,119949.45,0.026,123069.7,Warsaw,full_time,high,0,0
1110-2023,1110,2023,Customer Success,Implementation Consultant,female,57,2,123838.33,0.1184,138506.16,Warsaw,full_time,high,0,0
1110-2024,1110,2024,Customer Success,Implementation Consultant,female,58,3,123618.03,0.1269,139299.88,Warsaw,full_time,high,0,0
1110-2025,1110,2025,Customer Success,Implementation Consultant,female,59,4,126887.69,0.0471,132868.63,Warsaw,full_time,high,0,0
1111-2016,1111,2016,Engineering,Software Engineer,male,27,2,116506.0,0.1725,136607.86,Poznan,full_time,medium,0,0
1111-2017,1111,2017,Engineering,Software Engineer,male,28,3,125843.9,0.0857,136632.98,Poznan,full_time,medium,0,0
1111-2018,1111,2018,Engineering,Software Engineer,male,29,4,129750.01,0.249,162051.85,Poznan,full_time,medium,0,0
1111-2019,1111,2019,Engineering,Software Engineer,male,30,5,137440.84,0.1011,151342.83,Poznan,full_time,medium,0,0
1111-2020,1111,2020,Engineering,Software Engineer,male,31,6,143358.37,0.1155,159914.81,Poznan,full_time,medium,0,0
1111-2021,1111,2021,Engineering,Software Engineer,male,32,7,136731.09,0.0453,142920.59,Poznan,full_time,medium,0,0
1111-2022,1111,2022,Engineering,Software Engineer,male,33,8,156164.74,0.0539,164574.94,Poznan,full_time,medium,0,0
1111-2023,1111,2023,Engineering,Software Engineer,male,34,9,176202.93,0.2308,216865.99,Poznan,full_time,medium,0,0
1111-2024,1111,2024,Engineering,Software Engineer,male,35,10,167982.02,0.1901,199908.68,Poznan,full_time,medium,0,0
1111-2025,1111,2025,Engineering,Software Engineer,male,36,11,186555.82,0.1709,218433.32,Poznan,full_time,medium,0,0
1112-2020,1112,2020,Engineering,DevOps Engineer,female,43,0,123598.85,0.0797,133447.99,Poznan,full_time,medium,0,0
1112-2021,1112,2021,Engineering,DevOps Engineer,female,44,1,142522.85,0.2357,176116.81,Poznan,full_time,medium,0,0
1112-2022,1112,2022,Engineering,DevOps Engineer,female,45,2,131537.18,0.1724,154208.45,Poznan,full_time,medium,0,0
1112-2023,1112,2023,Engineering,DevOps Engineer,female,46,3,147713.99,0.1986,177054.69,Poznan,full_time,medium,0,0
1112-2024,1112,2024,Engineering,DevOps Engineer,female,47,4,142620.84,0.0958,156276.99,Poznan,full_time,medium,0,0
1112-2025,1112,2025,Engineering,DevOps Engineer,female,48,5,176253.41,0.1692,206077.97,Poznan,full_time,medium,0,0
1113-2016,1113,2016,Finance,Senior Financial Analyst,female,24,1,113601.22,0.0162,115437.69,Wroclaw,full_time,low,0,0
1113-2017,1113,2017,Finance,Senior Financial Analyst,female,25,2,117425.14,0.1134,130742.31,Wroclaw,full_time,low,0,0
1113-2018,1113,2018,Finance,Senior Financial Analyst,female,26,3,126896.97,0.0256,130142.35,Wroclaw,full_time,low,0,0
1113-2019,1113,2019,Finance,Senior Financial Analyst,female,27,4,129462.69,0.0116,130961.89,Wroclaw,full_time,low,0,0
1113-2020,1113,2020,Finance,Senior Financial Analyst,female,28,5,129914.94,0.075,139660.47,Wroclaw,full_time,low,0,0
1113-2021,1113,2021,Finance,Senior Financial Analyst,female,29,6,153103.25,0.0323,158047.04,Wroclaw,full_time,low,0,0
1113-2022,1113,2022,Finance,Senior Financial Analyst,female,30,7,165086.1,0.0734,177196.21,Wroclaw,full_time,low,0,0
1113-2023,1113,2023,Finance,Senior Financial Analyst,female,31,8,149255.93,0.017,151786.48,Wroclaw,full_time,low,0,0
1113-2024,1113,2024,Finance,Senior Financial Analyst,female,32,9,147356.86,0.1118,163834.94,Wroclaw,full_time,low,0,0
1113-2025,1113,2025,Finance,Senior Financial Analyst,female,33,10,150250.78,0.1068,166291.4,Wroclaw,full_time,low,0,0
1114-2017,1114,2017,Sales,Sales Representative,female,27,0,91219.06,0.1822,107836.27,Wroclaw,full_time,medium,0,0
1114-2018,1114,2018,Sales,Sales Representative,female,28,1,95869.0,0.2022,115250.67,Wroclaw,full_time,medium,0,0
1114-2019,1114,2019,Sales,Sales Representative,female,29,2,102622.84,0.2449,127754.57,Wroclaw,full_time,medium,0,0
1114-2020,1114,2020,Sales,Sales Representative,female,30,3,109940.02,0.1995,131870.07,Wroclaw,full_time,medium,0,0
1114-2021,1114,2021,Sales,Sales Representative,female,31,4,110069.03,0.2156,133803.43,Wroclaw,full_time,medium,0,0
1114-2022,1114,2022,Sales,Sales Representative,female,32,5,125657.09,0.1719,147253.69,Wroclaw,full_time,medium,0,0
1114-2023,1114,2023,Sales,Sales Representative,female,33,6,116896.48,0.1297,132057.08,Wroclaw,full_time,medium,0,0
1114-2024,1114,2024,Sales,Sales Representative,female,34,7,139362.99,0.1367,158415.8,Wroclaw,full_time,medium,0,0
1114-2025,1114,2025,Sales,Sales Representative,female,35,8,118089.94,0.1222,132519.89,Wroclaw,full_time,medium,0,0
1115-2016,1115,2016,Operations,Operations Manager,male,43,1,136431.0,0.108,151159.24,Warsaw,full_time,medium,1,0
1115-2017,1115,2017,Operations,Operations Manager,male,44,2,139952.31,0.0511,147101.54,Warsaw,full_time,medium,1,0
1115-2018,1115,2018,Operations,Operations Manager,male,45,3,153062.33,0.0322,157997.55,Warsaw,full_time,medium,1,0
1115-2019,1115,2019,Operations,Operations Manager,male,46,4,147304.04,0.0222,150577.43,Warsaw,full_time,medium,1,0
1115-2020,1115,2020,Operations,Operations Manager,male,47,5,165570.1,0.1075,183369.71,Warsaw,full_time,medium,1,0
1115-2021,1115,2021,Operations,Operations Manager,male,48,6,166583.47,0.1096,184843.28,Warsaw,full_time,medium,1,0
1115-2022,1115,2022,Operations,Operations Manager,male,49,7,202556.73,0.1043,223676.74,Warsaw,full_time,medium,1,0
1115-2023,1115,2023,Operations,Operations Manager,male,50,8,207952.08,0.0609,220617.18,Warsaw,full_time,medium,1,0
1115-2024,1115,2024,Operations,Operations Manager,male,51,9,199930.1,0.046,209127.4,Warsaw,full_time,medium,1,0
1115-2025,1115,2025,Operations,Operations Manager,male,52,10,196657.04,0.1105,218390.2,Warsaw,full_time,medium,1,0
1116-2023,1116,2023,Engineering,DevOps Engineer,non_binary,24,0,162643.13,0.1957,194468.7,Remote,b2b,low,0,0
1116-2024,1116,2024,Engineering,DevOps Engineer,non_binary,25,1,173124.83,0.05,181774.23,Remote,b2b,low,0,0
1116-2025,1116,2025,Engineering,DevOps Engineer,non_binary,26,2,171308.58,0.2448,213247.08,Remote,b2b,low,0,0
1117-2016,1117,2016,Product,Senior Product Manager,male,50,3,174864.0,0.1237,196494.41,Gdansk,full_time,medium,1,0
1117-2017,1117,2017,Product,Senior Product Manager,male,51,4,183771.23,0.0756,197659.23,Gdansk,full_time,medium,1,0
1117-2018,1117,2018,Product,Senior Product Manager,male,52,5,189167.37,0.0421,197123.48,Gdansk,full_time,medium,1,0
1117-2019,1117,2019,Product,Senior Product Manager,male,53,6,217700.68,0.1143,242573.0,Gdansk,full_time,medium,1,0
1117-2020,1117,2020,Product,Senior Product Manager,male,54,7,214624.55,0.1529,247447.92,Gdansk,full_time,medium,1,0
1117-2021,1117,2021,Product,Senior Product Manager,male,55,8,214988.41,0.1037,237279.39,Gdansk,full_time,medium,1,0
1117-2022,1117,2022,Product,Senior Product Manager,male,56,9,213892.66,0.1576,247607.76,Gdansk,full_time,medium,1,0
1117-2023,1117,2023,Product,Senior Product Manager,male,57,10,263795.98,0.1005,290308.02,Gdansk,full_time,medium,1,0
1117-2024,1117,2024,Product,Senior Product Manager,male,58,11,246798.71,0.0439,257643.35,Gdansk,full_time,medium,1,0
1117-2025,1117,2025,Product,Senior Product Manager,male,59,12,252414.53,0.1334,286095.72,Gdansk,full_time,medium,1,0
1118-2016,1118,2016,HR,HR Manager,male,28,2,113103.47,0.0646,120409.52,Wroclaw,full_time,low,1,0
1118-2017,1118,2017,HR,HR Manager,male,29,3,126060.32,0.0851,136783.56,Wroclaw,full_time,low,1,0
1118-2018,1118,2018,HR,HR Manager,male,30,4,126390.03,0.0421,131706.86,Wroclaw,full_time,low,1,0
1118-2019,1118,2019,HR,HR Manager,male,31,5,125928.73,0.0469,131840.64,Wroclaw,full_time,low,1,0
1118-2020,1118,2020,HR,HR Manager,male,32,6,141084.38,0.0867,153310.05,Wroclaw,full_time,low,1,0
1118-2021,1118,2021,HR,HR Manager,male,33,7,155162.96,0.0437,161945.83,Wroclaw,full_time,low,1,0
1118-2022,1118,2022,HR,HR Manager,male,34,8,153819.02,0.0152,156157.85,Wroclaw,full_time,low,1,0
1118-2023,1118,2023,HR,HR Manager,male,35,9,157843.4,0.0689,168716.42,Wroclaw,full_time,low,1,0
1118-2024,1118,2024,HR,HR Manager,male,36,10,187357.44,0.0269,192394.23,Wroclaw,full_time,low,1,0
1118-2025,1118,2025,HR,HR Manager,male,37,11,159411.89,0.0507,167488.32,Wroclaw,full_time,low,1,0
1119-2019,1119,2019,Finance,Accountant,male,42,0,84766.3,0.0945,92779.86,Krakow,full_time,medium,0,0
1119-2020,1119,2020,Finance,Accountant,male,43,1,60011.65,0.1173,67051.98,Krakow,full_time,medium,0,1
1120-2016,1120,2016,Operations,Supply Chain Analyst,male,44,4,96372.0,0.0127,97598.58,Poznan,full_time,medium,0,0
1120-2017,1120,2017,Operations,Supply Chain Analyst,male,45,5,101528.85,0.0161,103158.76,Poznan,full_time,medium,0,0
1120-2018,1120,2018,Operations,Supply Chain Analyst,male,46,6,104433.63,0.0944,114290.13,Poznan,full_time,medium,0,0
1120-2019,1120,2019,Operations,Supply Chain Analyst,male,47,7,100894.07,0.0839,109356.19,Poznan,full_time,medium,0,0
1120-2020,1120,2020,Operations,Supply Chain Analyst,male,48,8,117264.54,0.0763,126217.55,Poznan,full_time,medium,0,0
1120-2021,1120,2021,Operations,Supply Chain Analyst,male,49,9,133852.82,0.0263,137369.68,Poznan,full_time,medium,0,0
1120-2022,1120,2022,Operations,Supply Chain Analyst,male,50,10,137725.34,0.0479,144328.06,Poznan,full_time,medium,0,0
1120-2023,1120,2023,Operations,Supply Chain Analyst,male,51,11,146735.75,0.0901,159951.33,Poznan,full_time,medium,0,0
1120-2024,1120,2024,Operations,Supply Chain Analyst,male,52,12,151891.48,0.028,156147.02,Poznan,full_time,medium,0,0
1120-2025,1120,2025,Operations,Supply Chain Analyst,male,53,13,180895.28,0.0254,185481.42,Poznan,full_time,medium,0,0
1121-2024,1121,2024,Sales,Account Executive,female,52,0,129840.25,0.2452,161676.05,Gdansk,full_time,high,0,0
1121-2025,1121,2025,Sales,Account Executive,female,53,1,125911.84,0.1205,141090.27,Gdansk,full_time,high,0,0
1122-2016,1122,2016,HR,HR Manager,male,52,1,126094.32,0.0641,134177.91,Warsaw,full_time,medium,1,0
1122-2017,1122,2017,HR,HR Manager,male,53,2,135803.8,0.0642,144527.23,Warsaw,full_time,medium,1,0
1122-2018,1122,2018,HR,HR Manager,male,54,3,140286.1,0.0722,150416.61,Warsaw,full_time,medium,1,0
1122-2019,1122,2019,HR,HR Manager,male,55,4,148869.39,0.1,163757.95,Warsaw,full_time,medium,1,0
1122-2020,1122,2020,HR,HR Manager,male,56,5,155798.6,0.0279,160147.44,Warsaw,full_time,medium,1,0
1122-2021,1122,2021,HR,HR Manager,male,57,6,148729.63,0.0493,156063.84,Warsaw,full_time,medium,1,0
1122-2022,1122,2022,HR,HR Manager,male,58,7,157551.85,0.0492,165296.83,Warsaw,full_time,medium,1,0
1122-2023,1122,2023,HR,HR Manager,male,59,8,168843.01,0.0313,174131.11,Warsaw,full_time,medium,1,0
1122-2024,1122,2024,HR,HR Manager,male,60,9,178304.44,0.0698,190751.58,Warsaw,full_time,medium,1,0
1122-2025,1122,2025,HR,HR Manager,male,61,10,199425.08,0.0399,207374.26,Warsaw,full_time,medium,1,0
1123-2016,1123,2016,Operations,Operations Specialist,male,48,4,99761.76,0.027,102455.43,Warsaw,full_time,medium,0,0
1123-2017,1123,2017,Operations,Operations Specialist,male,49,5,105015.82,0.0859,114032.67,Warsaw,full_time,medium,0,0
1123-2018,1123,2018,Operations,Operations Specialist,male,50,6,120065.56,0.0932,131254.92,Warsaw,full_time,medium,0,0
1123-2019,1123,2019,Operations,Operations Specialist,male,51,7,112510.3,0.0244,115259.55,Warsaw,full_time,medium,0,0
1123-2020,1123,2020,Operations,Operations Specialist,male,52,8,116971.52,0.0999,128653.96,Warsaw,full_time,medium,0,0
1123-2021,1123,2021,Operations,Operations Specialist,male,53,9,155157.71,0.0289,159648.41,Warsaw,full_time,medium,0,0
1123-2022,1123,2022,Operations,Operations Specialist,male,54,10,123476.54,0.1042,136348.92,Warsaw,full_time,medium,0,0
1123-2023,1123,2023,Operations,Operations Specialist,male,55,11,143931.9,0.1179,160904.65,Warsaw,full_time,medium,0,0
1123-2024,1123,2024,Operations,Operations Specialist,male,56,12,161403.76,0.0952,176772.01,Warsaw,full_time,medium,0,0
1123-2025,1123,2025,Operations,Operations Specialist,male,57,13,170927.09,0.0826,185041.7,Warsaw,full_time,medium,0,0
1124-2016,1124,2016,Engineering,Architect,female,45,7,213189.13,0.0364,220957.11,Warsaw,full_time,medium,1,0
1124-2017,1124,2017,Engineering,Architect,female,46,8,216169.27,0.0653,230290.01,Warsaw,full_time,medium,1,0
1124-2018,1124,2018,Engineering,Architect,female,47,9,232009.25,0.2103,280802.89,Warsaw,full_time,medium,1,0
1124-2019,1124,2019,Engineering,Architect,female,48,10,227490.91,0.2284,279441.94,Warsaw,full_time,medium,1,0
1124-2020,1124,2020,Engineering,Architect,female,49,11,233003.61,0.2173,283631.86,Warsaw,full_time,medium,1,0
1124-2021,1124,2021,Engineering,Architect,female,50,12,252184.58,0.0698,269783.71,Warsaw,full_time,medium,1,0
1124-2022,1124,2022,Engineering,Architect,female,51,13,288142.18,0.1975,345053.16,Warsaw,full_time,medium,1,0
1124-2023,1124,2023,Engineering,Architect,female,52,14,245856.62,0.185,291350.12,Warsaw,full_time,medium,1,0
1124-2024,1124,2024,Engineering,Architect,female,53,15,304795.33,0.1305,344579.68,Warsaw,full_time,medium,1,0
1124-2025,1124,2025,Engineering,Architect,female,54,16,303275.2,0.0939,331761.74,Warsaw,full_time,medium,1,0
1125-2019,1125,2019,Customer Success,Customer Success Manager,male,52,0,150815.54,0.0676,161008.54,Krakow,full_time,high,1,0
1125-2020,1125,2020,Customer Success,Customer Success Manager,male,53,1,172509.37,0.0625,183292.96,Krakow,full_time,high,1,0
1125-2021,1125,2021,Customer Success,Customer Success Manager,male,54,2,160791.22,0.1277,181330.7,Krakow,full_time,high,1,0
1125-2022,1125,2022,Customer Success,Customer Success Manager,male,55,3,180710.25,0.1165,201761.49,Krakow,full_time,high,1,0
1125-2023,1125,2023,Customer Success,Customer Success Manager,male,56,4,189175.71,0.0681,202060.65,Krakow,full_time,high,1,0
1125-2024,1125,2024,Customer Success,Customer Success Manager,male,57,5,183164.28,0.0798,197777.94,Krakow,full_time,high,1,0
1125-2025,1125,2025,Customer Success,Customer Success Manager,male,58,6,193017.42,0.0219,197240.91,Krakow,full_time,high,1,0
1126-2016,1126,2016,Engineering,Lead Engineer,female,46,4,185229.86,0.1411,211357.42,Gdansk,b2b,medium,1,0
1126-2017,1126,2017,Engineering,Lead Engineer,female,47,5,194475.62,0.037,201661.82,Gdansk,b2b,medium,1,0
1126-2018,1126,2018,Engineering,Lead Engineer,female,48,6,203373.19,0.1274,229275.28,Gdansk,b2b,medium,1,0
1127-2016,1127,2016,Engineering,Software Engineer,female,44,3,114873.99,0.1347,130347.57,Wroclaw,full_time,low,0,0
1127-2017,1127,2017,Engineering,Software Engineer,female,45,4,113792.38,0.1788,134141.57,Wroclaw,full_time,low,0,0
1127-2018,1127,2018,Engineering,Software Engineer,female,46,5,127133.62,0.1068,140705.5,Wroclaw,full_time,low,0,0
1127-2019,1127,2019,Engineering,Software Engineer,female,47,6,138385.68,0.2482,172736.88,Wroclaw,full_time,low,0,0
1127-2020,1127,2020,Engineering,Software Engineer,female,48,7,133592.95,0.2303,164357.48,Wroclaw,full_time,low,0,0
1127-2021,1127,2021,Engineering,Software Engineer,female,49,8,139316.88,0.1747,163656.79,Wroclaw,full_time,low,0,0
1127-2022,1127,2022,Engineering,Software Engineer,female,50,9,155217.54,0.2469,193535.83,Wroclaw,full_time,low,0,0
1127-2023,1127,2023,Engineering,Software Engineer,female,51,10,154094.82,0.0753,165698.13,Wroclaw,full_time,low,0,0
1127-2024,1127,2024,Engineering,Software Engineer,female,52,11,168876.43,0.1259,190141.02,Wroclaw,full_time,low,0,0
1127-2025,1127,2025,Engineering,Software Engineer,female,53,12,183846.88,0.0883,200086.83,Wroclaw,full_time,low,0,0
1128-2016,1128,2016,HR,Compensation Analyst,female,42,6,93348.04,0.1006,102739.9,Remote,b2b,low,0,0
1128-2017,1128,2017,HR,Compensation Analyst,female,43,7,106583.38,0.0787,114976.4,Remote,b2b,low,0,0
1128-2018,1128,2018,HR,Compensation Analyst,female,44,8,114824.76,0.0305,118329.13,Remote,b2b,low,0,0
1128-2019,1128,2019,HR,Compensation Analyst,female,45,9,120248.79,0.0686,128497.75,Remote,b2b,low,0,0
1128-2020,1128,2020,HR,Compensation Analyst,female,46,10,141633.82,0.0321,146176.19,Remote,b2b,low,0,0
1128-2021,1128,2021,HR,Compensation Analyst,female,47,11,121699.67,0.0451,127182.47,Remote,b2b,low,0,0
1128-2022,1128,2022,HR,Compensation Analyst,female,48,12,167342.18,0.0277,171971.58,Remote,b2b,low,0,0
1128-2023,1128,2023,HR,Compensation Analyst,female,49,13,154603.37,0.101,170217.57,Remote,b2b,low,0,0
1128-2024,1128,2024,HR,Compensation Analyst,female,50,14,158534.55,0.04,164875.66,Remote,b2b,low,0,0
1128-2025,1128,2025,HR,Compensation Analyst,female,51,15,136885.44,0.116,152766.42,Remote,b2b,low,0,0
1129-2018,1129,2018,Product,Product Manager,female,27,0,165639.0,0.0683,176949.07,Poznan,full_time,high,1,0
1129-2019,1129,2019,Product,Product Manager,female,28,1,171346.11,0.1819,202521.94,Poznan,full_time,high,1,0
1129-2020,1129,2020,Product,Product Manager,female,29,2,187435.59,0.1982,224583.4,Poznan,full_time,high,1,0
1129-2021,1129,2021,Product,Product Manager,female,30,3,214056.19,0.0964,234686.9,Poznan,full_time,high,1,0
1129-2022,1129,2022,Product,Product Manager,female,31,4,194573.97,0.2984,252633.97,Poznan,full_time,high,1,0
1129-2023,1129,2023,Product,Product Manager,female,32,5,210650.49,0.0774,226944.45,Poznan,full_time,high,1,0
1129-2024,1129,2024,Product,Product Manager,female,33,6,239126.17,0.2689,303428.4,Poznan,full_time,high,1,0
1129-2025,1129,2025,Product,Product Manager,female,34,7,246759.17,0.1433,282117.24,Poznan,full_time,high,1,0
1130-2022,1130,2022,Operations,Operations Specialist,male,37,0,106749.4,0.1349,121150.85,Wroclaw,full_time,high,0,0
1130-2023,1130,2023,Operations,Operations Specialist,male,38,1,115733.94,0.121,129741.35,Wroclaw,full_time,high,0,0
1130-2024,1130,2024,Operations,Operations Specialist,male,39,2,140846.16,0.0693,150604.29,Wroclaw,full_time,high,0,0
1130-2025,1130,2025,Operations,Operations Specialist,male,40,3,128473.62,0.0345,132912.02,Wroclaw,full_time,high,0,0
